timestamp,container_name,cpu_percent,mem_percent,mem_rss_bytes,mem_cache_bytes,net_rx_bytes,net_tx_bytes,net_rx_packets,net_tx_packets,blk_read_bytes,blk_write_bytes,pids_count,process_count,connections_established,connections_listen,connections_time_wait,connections_close_wait,label
2026-05-05T03:27:32.286556,traffic_gen,0.0,0.3346,0,0,14787246,398746,9454,5142,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:32.286556,postgres,0.0028,0.1911,0,0,11007,1191,116,13,0,0,7,0,0,0,0,0,1
2026-05-05T03:27:32.286556,jumpbox,0.0,0.2627,0,0,25067510,526903,14650,7551,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:32.286556,webserver,0.0012,0.044,0,0,12739,6880,138,34,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:32.286556,victim,0.0012,0.0443,0,0,12043,5016,129,27,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:32.286556,redis,0.0184,0.009,0,0,16641,5094,189,59,0,0,5,0,0,0,0,0,1
2026-05-05T03:27:32.286556,fileshare,0.0,0.0014,0,0,10747,402,116,9,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:32.286556,api,0.0027,0.1357,0,0,88695,379117,742,576,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:32.286556,dns,0.0013,0.0439,0,0,10531,402,112,9,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:32.286556,db,0.0086,1.2432,0,0,41269,35197,392,233,0,0,29,0,0,0,0,0,1
2026-05-05T03:27:39.474419,api,0.0014,0.1362,0,0,91426,381585,762,595,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:39.474419,webserver,0.0014,0.0444,0,0,12739,6880,138,34,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:39.474419,jumpbox,0.0,0.2627,0,0,25067510,526903,14650,7551,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:39.474419,redis,0.0129,0.0099,0,0,16641,5094,189,59,0,0,5,0,0,0,0,0,1
2026-05-05T03:27:39.474419,traffic_gen,0.0,0.3353,0,0,14787246,398746,9454,5142,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:39.474419,dns,0.0012,0.0447,0,0,10531,402,112,9,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:39.474419,victim,0.0014,0.0443,0,0,12043,5016,129,27,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:39.474419,postgres,0.0,0.1911,0,0,11007,1191,116,13,0,0,7,0,0,0,0,0,1
2026-05-05T03:27:39.474419,fileshare,0.0,0.0015,0,0,10747,402,116,9,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:39.474419,db,0.007,1.2432,0,0,42205,36395,401,239,0,0,29,0,0,0,0,0,1
2026-05-05T03:27:46.679851,api,0.0012,0.1357,0,0,91510,381669,764,597,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:46.679851,fileshare,0.0,0.0014,0,0,10747,402,116,9,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:46.679851,redis,0.0116,0.0082,0,0,16641,5094,189,59,0,0,5,0,0,0,0,0,1
2026-05-05T03:27:46.679851,webserver,0.0015,0.044,0,0,12739,6880,138,34,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:46.679851,victim,0.0011,0.0443,0,0,12043,5016,129,27,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:46.679851,jumpbox,0.0,0.2638,0,0,25070436,531154,14669,7572,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:46.679851,traffic_gen,0.0,0.3361,0,0,14791497,401672,9475,5161,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:46.679851,postgres,0.0,0.1912,0,0,11007,1191,116,13,0,0,7,0,0,0,0,0,1
2026-05-05T03:27:46.679851,db,0.0081,1.2432,0,0,42205,36395,401,239,0,0,29,0,0,0,0,0,1
2026-05-05T03:27:46.679851,dns,0.0041,0.0439,0,0,10531,402,112,9,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:53.881291,api,0.0026,0.1357,0,0,91510,381669,764,597,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:53.881291,webserver,0.0012,0.044,0,0,12739,6880,138,34,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:53.881291,traffic_gen,0.0,0.3354,0,0,14793626,402944,9487,5176,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:53.881291,postgres,0.0,0.1912,0,0,11007,1191,116,13,0,0,7,0,0,0,0,0,1
2026-05-05T03:27:53.881291,fileshare,0.0,0.0014,0,0,10747,402,116,9,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:53.881291,dns,0.0013,0.0439,0,0,10531,402,112,9,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:53.881291,redis,0.011,0.0098,0,0,17367,5677,198,65,0,0,5,0,0,0,0,0,1
2026-05-05T03:27:53.881291,db,0.0078,1.2433,0,0,42205,36395,401,239,0,0,29,0,0,0,0,0,1
2026-05-05T03:27:53.881291,victim,0.0013,0.0443,0,0,12589,6562,135,33,0,0,1,0,0,0,0,0,1
2026-05-05T03:27:53.881291,jumpbox,0.0,0.2627,0,0,25070436,531154,14669,7572,0,0,1,0,0,0,0,0,1
