timestamp,container_name,cpu_percent,mem_percent,mem_rss_bytes,mem_cache_bytes,net_rx_bytes,net_tx_bytes,net_rx_packets,net_tx_packets,blk_read_bytes,blk_write_bytes,pids_count,process_count,connections_established,connections_listen,connections_time_wait,connections_close_wait,label
2026-05-05T05:13:54.748854,traffic_gen,0.0,0.3357,0,0,18342794,1353686,17365,14628,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:54.748854,fileshare,0.0,0.0014,0,0,15335,2442,186,53,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:54.748854,jumpbox,0.0,0.2626,0,0,25370409,906830,17225,9922,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:54.748854,api,0.0169,0.1384,0,0,703984,3377806,5935,4869,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:54.748854,postgres,0.0039,0.1922,0,0,109362,111675,1404,953,0,0,7,0,0,0,0,0,0
2026-05-05T05:13:54.748854,dns,0.0073,0.0438,0,0,14263,1740,166,38,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:54.748854,redis,0.0816,0.0098,0,0,99447,68671,1231,764,0,0,5,0,0,0,0,0,0
2026-05-05T05:13:54.748854,db,0.0338,1.2437,0,0,257321,295353,2641,2091,0,0,29,0,0,0,0,0,0
2026-05-05T05:13:54.748854,victim,0.0027,0.0443,0,0,35007,53920,426,288,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:54.748854,webserver,0.0049,0.044,0,0,42993,78810,517,377,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:59.985820,traffic_gen,0.0,0.3357,0,0,18345742,1355026,17376,14644,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:59.985820,redis,0.0107,0.0099,0,0,100173,69254,1240,770,0,0,5,0,0,0,0,0,0
2026-05-05T05:13:59.985820,api,0.001,0.1368,0,0,703984,3377806,5935,4869,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:59.985820,dns,0.0013,0.0438,0,0,14263,1740,166,38,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:59.985820,jumpbox,0.0,0.2626,0,0,25370409,906830,17225,9922,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:59.985820,victim,0.0018,0.0443,0,0,35007,53920,426,288,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:59.985820,fileshare,0.0,0.0014,0,0,15335,2442,186,53,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:59.985820,postgres,0.0,0.1922,0,0,109362,111675,1404,953,0,0,7,0,0,0,0,0,0
2026-05-05T05:13:59.985820,webserver,0.0012,0.044,0,0,42993,78810,517,377,0,0,1,0,0,0,0,0,0
2026-05-05T05:13:59.985820,db,0.0041,1.2437,0,0,257321,295353,2641,2091,0,0,29,0,0,0,0,0,0
2026-05-05T05:14:05.249654,traffic_gen,0.037,0.3364,0,0,18345742,1355026,17376,14644,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:05.249654,postgres,0.0,0.1922,0,0,109362,111675,1404,953,0,0,7,0,0,0,0,0,0
2026-05-05T05:14:05.249654,api,0.0058,0.1368,0,0,703984,3377806,5935,4869,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:05.249654,jumpbox,0.0,0.2626,0,0,25370409,906830,17225,9922,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:05.249654,db,0.0116,1.2437,0,0,257321,295353,2641,2091,0,0,29,0,0,0,0,0,0
2026-05-05T05:14:05.249654,victim,0.0051,0.0443,0,0,35007,53920,426,288,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:05.249654,webserver,0.0039,0.044,0,0,42993,78810,517,377,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:05.249654,dns,0.0011,0.0438,0,0,14263,1740,166,38,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:05.249654,fileshare,0.0,0.0014,0,0,15335,2442,186,53,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:05.249654,redis,0.0513,0.009,0,0,100173,69254,1240,770,0,0,5,0,0,0,0,0,0
2026-05-05T05:14:11.099770,traffic_gen,0.0,0.3357,0,0,18346325,1355752,17382,14653,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:11.099770,postgres,0.0,0.1922,0,0,109362,111675,1404,953,0,0,7,0,0,0,0,0,0
2026-05-05T05:14:11.099770,fileshare,0.0,0.0014,0,0,15335,2442,186,53,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:11.099770,redis,0.0519,0.009,0,0,100899,69837,1249,776,0,0,5,0,0,0,0,0,0
2026-05-05T05:14:11.099770,dns,0.0013,0.0438,0,0,14263,1740,166,38,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:11.099770,api,0.0026,0.1368,0,0,703984,3377806,5935,4869,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:11.099770,db,0.0066,1.2437,0,0,257321,295353,2641,2091,0,0,29,0,0,0,0,0,0
2026-05-05T05:14:11.099770,jumpbox,0.0,0.2626,0,0,25370409,906830,17225,9922,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:11.099770,victim,0.0025,0.0443,0,0,35007,53920,426,288,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:11.099770,webserver,0.0022,0.044,0,0,42993,78810,517,377,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:16.366629,api,0.0011,0.1368,0,0,703984,3377806,5935,4869,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:16.366629,webserver,0.0052,0.044,0,0,42993,78810,517,377,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:16.366629,dns,0.001,0.0438,0,0,14263,1740,166,38,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:16.366629,postgres,0.3452,0.1934,0,0,110233,112671,1415,961,0,0,7,0,0,0,0,0,0
2026-05-05T05:14:16.366629,traffic_gen,0.0,0.3357,0,0,18347321,1356623,17390,14664,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:16.366629,fileshare,0.0,0.002,0,0,15335,2442,186,53,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:16.366629,jumpbox,0.0,0.2626,0,0,25370409,906830,17225,9922,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:16.366629,redis,0.0718,0.0098,0,0,100899,69837,1249,776,0,0,5,0,0,0,0,0,0
2026-05-05T05:14:16.366629,db,0.0092,1.2437,0,0,257321,295353,2641,2091,0,0,29,0,0,0,0,0,0
2026-05-05T05:14:16.366629,victim,0.002,0.0443,0,0,35007,53920,426,288,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:22.112566,traffic_gen,0.0,0.3365,0,0,18347459,1356781,17393,14667,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:22.112566,fileshare,0.0,0.0014,0,0,15335,2442,186,53,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:22.112566,db,0.007,1.2437,0,0,257321,295353,2641,2091,0,0,29,0,0,0,0,0,0
2026-05-05T05:14:22.112566,webserver,0.0015,0.0444,0,0,42993,78810,517,377,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:22.112566,postgres,0.0293,0.1922,0,0,111188,113751,1428,971,0,0,7,0,0,0,0,0,0
2026-05-05T05:14:22.112566,redis,0.0112,0.0082,0,0,100899,69837,1249,776,0,0,5,0,0,0,0,0,0
2026-05-05T05:14:22.112566,victim,0.0013,0.0444,0,0,35007,53920,426,288,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:22.112566,jumpbox,0.0,0.2626,0,0,25370409,906830,17225,9922,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:22.112566,api,0.0011,0.1368,0,0,704058,3377860,5936,4870,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:22.112566,dns,0.0013,0.0446,0,0,14263,1740,166,38,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:27.377695,api,0.0011,0.1369,0,0,704058,3377860,5936,4870,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:27.377695,jumpbox,0.0,0.263,0,0,25370409,906830,17225,9922,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:27.377695,redis,0.0114,0.0097,0,0,100899,69837,1249,776,0,0,5,0,0,0,0,0,0
2026-05-05T05:14:27.377695,victim,0.0012,0.0443,0,0,35007,53920,426,288,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:27.377695,postgres,0.0007,0.1922,0,0,111188,113751,1428,971,0,0,7,0,0,0,0,0,0
2026-05-05T05:14:27.377695,traffic_gen,0.0,0.3357,0,0,18348455,1357652,17401,14678,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:27.377695,fileshare,0.0,0.0014,0,0,15335,2442,186,53,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:27.377695,dns,0.0016,0.0455,0,0,14263,1740,166,38,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:27.377695,db,0.0078,1.2437,0,0,257321,295353,2641,2091,0,0,29,0,0,0,0,0,0
2026-05-05T05:14:27.377695,webserver,0.0013,0.044,0,0,42993,78810,517,377,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:32.629805,traffic_gen,0.0,0.3357,0,0,18350001,1358198,17407,14684,0,0,1,0,0,0,0,0,0
2026-05-05T05:14:32.629805,db,0.0093,1.2437,0,0,257321,295353,2641,2091,0,0,29,0,0,0,0,0,0
