timestamp,container_name,cpu_percent,mem_percent,mem_rss_bytes,mem_cache_bytes,net_rx_bytes,net_tx_bytes,net_rx_packets,net_tx_packets,blk_read_bytes,blk_write_bytes,pids_count,process_count,connections_established,connections_listen,connections_time_wait,connections_close_wait,label
2026-05-05T04:02:19.635002,traffic_gen,0.0,0.3367,0,0,14701978,387513,9547,5105,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:19.635002,redis,0.0116,0.0107,0,0,14157,3181,157,37,0,0,5,0,0,0,0,0,1
2026-05-05T04:02:19.635002,fileshare,0.0,0.0037,0,0,10895,402,118,9,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:19.635002,dns,0.0011,0.0449,0,0,10417,264,109,6,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:19.635002,webserver,0.0009,0.0445,0,0,12795,5630,142,35,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:19.635002,jumpbox,0.0,0.2633,0,0,25138881,575026,15807,8388,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:19.635002,db,0.0053,1.2432,0,0,34241,25746,326,173,0,0,29,0,0,0,0,0,1
2026-05-05T04:02:19.635002,api,0.001,0.1357,0,0,71580,282915,622,466,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:19.635002,postgres,0.0032,0.1944,0,0,17387,8532,198,72,0,0,7,0,0,0,0,0,1
2026-05-05T04:02:19.635002,victim,0.0011,0.0445,0,0,13525,8204,148,41,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:26.770276,jumpbox,0.0,0.2637,0,0,25138881,575026,15807,8388,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:26.770276,api,0.0171,0.1431,0,0,81365,322140,699,532,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:26.770276,webserver,0.0011,0.0441,0,0,12795,5630,142,35,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:26.770276,fileshare,0.0,0.0018,0,0,10895,402,118,9,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:26.770276,traffic_gen,0.0,0.3358,0,0,14737149,392175,9580,5150,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:26.770276,postgres,0.0,0.1929,0,0,17387,8532,198,72,0,0,7,0,0,0,0,0,1
2026-05-05T04:02:26.770276,dns,0.0011,0.0438,0,0,10417,264,109,6,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:26.770276,redis,0.0102,0.0098,0,0,14157,3181,157,37,0,0,5,0,0,0,0,0,1
2026-05-05T04:02:26.770276,victim,0.0006,0.0443,0,0,13525,8204,148,41,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:26.770276,db,0.0041,1.2446,0,0,36805,29382,350,192,0,0,29,0,0,0,0,0,1
2026-05-05T04:02:33.897055,traffic_gen,0.0,0.3359,0,0,14738761,392719,9586,5156,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:33.897055,dns,0.001,0.0446,0,0,10417,264,109,6,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:33.897055,victim,0.0008,0.046,0,0,13525,8204,148,41,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:33.897055,api,0.0006,0.1358,0,0,81491,322266,702,535,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:33.897055,fileshare,0.0,0.0018,0,0,10895,402,118,9,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:33.897055,postgres,0.0014,0.1923,0,0,17387,8532,198,72,0,0,7,0,0,0,0,0,1
2026-05-05T04:02:33.897055,db,0.0139,1.2458,0,0,37678,30085,360,200,0,0,29,0,0,0,0,0,1
2026-05-05T04:02:33.897055,redis,0.0101,0.0121,0,0,14157,3181,157,37,0,0,5,0,0,0,0,0,1
2026-05-05T04:02:33.897055,jumpbox,0.0,0.2625,0,0,25138881,575026,15807,8388,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:33.897055,webserver,0.0011,0.0447,0,0,13339,7242,148,41,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:41.046400,redis,0.0096,0.0099,0,0,14157,3181,157,37,0,0,5,0,0,0,0,0,1
2026-05-05T04:02:41.046400,jumpbox,0.0,0.2634,0,0,25138881,575026,15807,8388,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:41.046400,postgres,0.0,0.1935,0,0,17387,8532,198,72,0,0,7,0,0,0,0,0,1
2026-05-05T04:02:41.046400,victim,0.0012,0.0453,0,0,13525,8204,148,41,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:41.046400,traffic_gen,0.0,0.3343,0,0,14741913,394290,9601,5175,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:41.046400,fileshare,0.0,0.0014,0,0,10895,402,118,9,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:41.046400,db,0.0068,1.2432,0,0,37762,30169,362,202,0,0,29,0,0,0,0,0,1
2026-05-05T04:02:41.046400,dns,0.0007,0.0438,0,0,10417,264,109,6,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:41.046400,webserver,0.0011,0.044,0,0,13339,7242,148,41,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:41.046400,api,0.0011,0.1365,0,0,82105,324631,709,540,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:48.199543,traffic_gen,0.0,0.3366,0,0,14742909,395161,9609,5186,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:48.199543,fileshare,0.0,0.0015,0,0,10895,402,118,9,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:48.199543,db,0.0061,1.2432,0,0,37762,30169,362,202,0,0,29,0,0,0,0,0,1
2026-05-05T04:02:48.199543,redis,0.0098,0.0091,0,0,14157,3181,157,37,0,0,5,0,0,0,0,0,1
2026-05-05T04:02:48.199543,jumpbox,0.0,0.2633,0,0,25138881,575026,15807,8388,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:48.199543,postgres,0.0006,0.1929,0,0,18258,9528,209,80,0,0,7,0,0,0,0,0,1
2026-05-05T04:02:48.199543,victim,0.0009,0.0449,0,0,13525,8204,148,41,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:48.199543,webserver,0.0012,0.045,0,0,13339,7242,148,41,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:48.199543,api,0.0013,0.1361,0,0,82105,324631,709,540,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:48.199543,dns,0.0009,0.0439,0,0,10417,264,109,6,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:55.339791,traffic_gen,0.0039,0.3359,0,0,14743672,396087,9619,5199,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:55.339791,webserver,0.001,0.0441,0,0,13339,7242,148,41,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:55.339791,db,0.0076,1.2439,0,0,37762,30169,362,202,0,0,29,0,0,0,0,0,1
2026-05-05T04:02:55.339791,api,0.0012,0.1362,0,0,82105,324631,709,540,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:55.339791,redis,0.0094,0.0107,0,0,14925,3806,167,44,0,0,5,0,0,0,0,0,1
2026-05-05T04:02:55.339791,dns,0.0007,0.0444,0,0,10417,264,109,6,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:55.339791,postgres,0.0,0.1922,0,0,18342,9612,211,82,0,0,7,0,0,0,0,0,1
2026-05-05T04:02:55.339791,victim,0.0011,0.0443,0,0,13599,8258,149,42,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:55.339791,fileshare,0.0,0.0014,0,0,10895,402,118,9,0,0,1,0,0,0,0,0,1
2026-05-05T04:02:55.339791,jumpbox,0.0,0.2626,0,0,25138881,575026,15807,8388,0,0,1,0,0,0,0,0,1
2026-05-05T04:03:02.485017,api,0.0007,0.1381,0,0,82719,326996,716,545,0,0,1,0,0,0,0,0,1
