timestamp,container_name,cpu_percent,mem_percent,mem_rss_bytes,mem_cache_bytes,net_rx_bytes,net_tx_bytes,net_rx_packets,net_tx_packets,blk_read_bytes,blk_write_bytes,pids_count,process_count,connections_established,connections_listen,connections_time_wait,connections_close_wait,label
2026-05-05T11:42:39.632205,traffic_gen,6.5437,0.1025,0,0,3921,126,26,3,0,0,2,0,0,0,0,0,0
2026-05-05T11:42:39.632205,api,0.0,0.1305,0,0,5468,580,43,10,0,0,1,0,0,0,0,0,0
2026-05-05T11:42:39.632205,victim,0.0044,0.0441,0,0,8769,126,74,3,0,0,1,0,0,0,0,0,0
2026-05-05T11:42:39.632205,fileshare,0.0,0.0013,0,0,7898,126,61,3,0,0,1,0,0,0,0,0,0
2026-05-05T11:42:39.632205,dns,0.0046,0.0438,0,0,5999,126,46,3,0,0,1,0,0,0,0,0,0
2026-05-05T11:42:39.632205,jumpbox,6.7465,0.1801,0,0,10089982,19914,604,278,0,0,2,0,0,0,0,0,0
2026-05-05T11:42:39.632205,webserver,0.0057,0.0439,0,0,9271,126,81,3,0,0,1,0,0,0,0,0,0
2026-05-05T11:42:39.632205,db,6.8227,1.0078,0,0,9687,534,87,11,0,0,33,0,0,0,0,0,0
2026-05-05T11:42:39.632205,redis,0.0528,0.0097,0,0,7035,126,54,3,0,0,5,0,0,0,0,0,0
2026-05-05T11:42:39.632205,postgres,0.0196,0.1887,0,0,8551,126,69,3,0,0,7,0,0,0,0,0,0
2026-05-05T11:42:47.867850,postgres,0.1588,0.1903,0,0,9027,126,72,3,0,0,7,0,0,0,0,0,0
2026-05-05T11:42:47.867850,traffic_gen,6.3165,0.1281,0,0,4397,126,29,3,0,0,2,0,0,0,0,0,0
2026-05-05T11:42:47.867850,dns,0.0039,0.0438,0,0,6405,126,48,3,0,0,1,0,0,0,0,0,0
2026-05-05T11:42:47.867850,victim,0.0028,0.0441,0,0,9175,126,76,3,0,0,1,0,0,0,0,0,0
2026-05-05T11:42:47.867850,redis,0.0476,0.009,0,0,7441,126,56,3,0,0,5,0,0,0,0,0,0
2026-05-05T11:42:47.867850,webserver,0.0031,0.044,0,0,9677,126,83,3,0,0,1,0,0,0,0,0,0
2026-05-05T11:42:47.867850,db,8.0541,1.0263,0,0,10311,642,92,13,0,0,33,0,0,0,0,0,0
2026-05-05T11:42:47.867850,jumpbox,6.7009,0.1204,0,0,10090458,19914,607,278,0,0,2,0,0,0,0,0,0
2026-05-05T11:42:47.867850,api,0.0,0.1308,0,0,6106,802,49,13,0,0,1,0,0,0,0,0,0
2026-05-05T11:42:47.867850,fileshare,0.0,0.0014,0,0,8304,126,63,3,0,0,1,0,0,0,0,0,0
2026-05-05T11:42:56.199200,api,0.2388,0.1332,0,0,6214,950,51,15,0,0,1,0,0,0,0,0,0
2026-05-05T11:42:56.199200,db,7.875,1.0385,0,0,10459,750,94,15,0,0,33,0,0,0,0,0,0
