timestamp,container_name,cpu_percent,mem_percent,mem_rss_bytes,mem_cache_bytes,net_rx_bytes,net_tx_bytes,net_rx_packets,net_tx_packets,blk_read_bytes,blk_write_bytes,pids_count,process_count,connections_established,connections_listen,connections_time_wait,connections_close_wait,label
2026-05-05T03:18:47.836538,api,0.0011,0.1357,0,0,66514,266635,565,427,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:47.836538,postgres,0.0033,0.1922,0,0,18449,9867,212,86,0,0,7,0,0,0,0,0,1
2026-05-05T03:18:47.836538,fileshare,0.0,0.0022,0,0,10459,264,110,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:47.836538,jumpbox,0.0,0.2627,0,0,25217406,606718,16823,8599,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:47.836538,db,0.0064,1.244,0,0,38941,29858,375,217,0,0,29,0,0,0,0,0,1
2026-05-05T03:18:47.836538,traffic_gen,0.0151,0.3355,0,0,14759168,425056,10379,5522,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:47.836538,victim,0.0025,0.0454,0,0,10481,264,111,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:47.836538,dns,0.0012,0.0438,0,0,10559,126,112,3,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:47.836538,redis,0.0116,0.009,0,0,17013,5593,191,63,0,0,5,0,0,0,0,0,1
2026-05-05T03:18:47.836538,webserver,0.0013,0.044,0,0,10887,1822,114,11,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:55.030622,api,0.0011,0.1366,0,0,69859,271468,592,451,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:55.030622,jumpbox,0.7578,0.2658,0,0,25220248,610885,16840,8618,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:55.030622,redis,0.021,0.009,0,0,17827,6216,201,70,0,0,5,0,0,0,0,0,1
2026-05-05T03:18:55.030622,postgres,0.0,0.1922,0,0,18449,9867,212,86,0,0,7,0,0,0,0,0,1
2026-05-05T03:18:55.030622,traffic_gen,0.076,0.3355,0,0,14763958,428712,10405,5549,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:55.030622,webserver,0.0013,0.044,0,0,10887,1822,114,11,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:55.030622,dns,0.0036,0.0445,0,0,10559,126,112,3,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:55.030622,fileshare,0.0,0.0014,0,0,10459,264,110,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:18:55.030622,db,0.0055,1.2437,0,0,39919,31098,385,224,0,0,29,0,0,0,0,0,1
2026-05-05T03:18:55.030622,victim,0.0039,0.0442,0,0,10481,264,111,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:02.196138,traffic_gen,0.0,0.3347,0,0,14763958,428712,10405,5549,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:02.196138,db,0.0156,1.2432,0,0,39919,31098,385,224,0,0,29,0,0,0,0,0,1
2026-05-05T03:19:02.196138,webserver,0.0012,0.0448,0,0,10887,1822,114,11,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:02.196138,jumpbox,0.0,0.2627,0,0,25220248,610885,16840,8618,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:02.196138,dns,0.0037,0.0446,0,0,10559,126,112,3,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:02.196138,redis,0.0295,0.009,0,0,17827,6216,201,70,0,0,5,0,0,0,0,0,1
2026-05-05T03:19:02.196138,postgres,0.0,0.1923,0,0,18449,9867,212,86,0,0,7,0,0,0,0,0,1
2026-05-05T03:19:02.196138,api,0.0013,0.1358,0,0,69985,271594,595,454,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:02.196138,fileshare,0.0,0.0014,0,0,10459,264,110,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:02.196138,victim,0.003,0.0445,0,0,10481,264,111,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:09.354287,traffic_gen,0.0,0.3355,0,0,14764808,429610,10414,5559,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:09.354287,redis,0.0094,0.009,0,0,17827,6216,201,70,0,0,5,0,0,0,0,0,1
2026-05-05T03:19:09.354287,victim,0.0029,0.0441,0,0,10481,264,111,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:09.354287,postgres,0.0004,0.1922,0,0,18449,9867,212,86,0,0,7,0,0,0,0,0,1
2026-05-05T03:19:09.354287,webserver,0.0009,0.044,0,0,10887,1822,114,11,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:09.354287,db,0.006,1.2432,0,0,40817,31948,395,233,0,0,29,0,0,0,0,0,1
2026-05-05T03:19:09.354287,dns,0.0012,0.0438,0,0,10559,126,112,3,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:09.354287,fileshare,0.0,0.0022,0,0,10459,264,110,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:09.354287,jumpbox,0.0,0.2627,0,0,25220248,610885,16840,8618,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:09.354287,api,0.001,0.1358,0,0,69985,271594,595,454,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:16.549479,traffic_gen,0.0,0.3347,0,0,14764904,429726,10416,5561,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:16.549479,victim,0.0008,0.0441,0,0,10639,402,114,9,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:16.549479,dns,0.0027,0.0441,0,0,10559,126,112,3,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:16.549479,jumpbox,0.0,0.2627,0,0,25220248,610885,16840,8618,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:16.549479,db,0.0076,1.2436,0,0,40859,31990,396,234,0,0,29,0,0,0,0,0,1
2026-05-05T03:19:16.549479,postgres,0.0,0.1922,0,0,18449,9867,212,86,0,0,7,0,0,0,0,0,1
2026-05-05T03:19:16.549479,fileshare,0.0,0.0014,0,0,10459,264,110,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:16.549479,webserver,0.0009,0.044,0,0,10887,1822,114,11,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:16.549479,api,0.0265,0.1367,0,0,71364,275109,609,464,0,0,1,0,0,0,0,0,1
2026-05-05T03:19:16.549479,redis,0.0138,0.009,0,0,17827,6216,201,70,0,0,5,0,0,0,0,0,1
