timestamp,container_name,cpu_percent,mem_percent,mem_rss_bytes,mem_cache_bytes,net_rx_bytes,net_tx_bytes,net_rx_packets,net_tx_packets,blk_read_bytes,blk_write_bytes,pids_count,process_count,connections_established,connections_listen,connections_time_wait,connections_close_wait,label
2026-05-05T05:55:21.420817,traffic_gen,0.0375,0.3334,0,0,14471195,358657,10008,4989,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:21.420817,api,0.0018,0.1324,0,0,14726,8899,117,68,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:21.420817,jumpbox,0.0,0.2632,0,0,25216500,560773,17027,8323,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:21.420817,dns,0.0009,0.0438,0,0,9531,126,78,3,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:21.420817,webserver,0.0016,0.044,0,0,10139,1780,86,10,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:21.420817,fileshare,0.0,0.0014,0,0,9849,126,85,3,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:21.420817,postgres,0.0053,0.1881,0,0,9595,126,80,3,0,0,7,0,0,0,0,0,0
2026-05-05T05:55:21.420817,db,0.0084,1.2424,0,0,18538,5849,148,47,0,0,28,0,0,0,0,0,0
2026-05-05T05:55:21.420817,victim,0.0007,0.0444,0,0,10373,1756,90,11,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:21.420817,redis,0.0166,0.0098,0,0,9911,126,86,3,0,0,5,0,0,0,0,0,0
2026-05-05T05:55:26.594014,api,0.0005,0.1324,0,0,14929,8899,118,68,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:26.594014,postgres,0.0025,0.1887,0,0,9595,126,80,3,0,0,7,0,0,0,0,0,0
2026-05-05T05:55:26.594014,redis,0.0049,0.0106,0,0,9911,126,86,3,0,0,5,0,0,0,0,0,0
2026-05-05T05:55:26.594014,traffic_gen,0.0123,0.3342,0,0,14473094,359285,10017,4997,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:26.594014,fileshare,0.0,0.0028,0,0,9849,126,85,3,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:26.594014,jumpbox,0.0,0.264,0,0,25216500,560773,17027,8323,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:26.594014,webserver,0.0075,0.0449,0,0,10725,3434,93,17,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:26.594014,victim,0.0006,0.0443,0,0,10373,1756,90,11,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:26.594014,dns,0.0009,0.0439,0,0,9531,126,78,3,0,0,1,0,0,0,0,0,0
2026-05-05T05:55:26.594014,db,0.0077,1.2425,0,0,18538,5849,148,47,0,0,28,0,0,0,0,0,0
2026-05-05T05:55:31.766567,api,0.0008,0.1344,0,0,15585,11306,126,74,0,0,1,0,0,0,0,0,0
