timestamp,container_name,cpu_percent,mem_percent,mem_rss_bytes,mem_cache_bytes,net_rx_bytes,net_tx_bytes,net_rx_packets,net_tx_packets,blk_read_bytes,blk_write_bytes,pids_count,process_count,connections_established,connections_listen,connections_time_wait,connections_close_wait,label
2026-05-05T03:36:12.123933,api,0.0015,0.1362,0,0,82389,346082,699,539,0,0,1,0,0,0,0,0,1
2026-05-05T03:36:12.123933,traffic_gen,0.0187,0.3355,0,0,14794032,417236,10030,5489,0,0,1,0,0,0,0,0,1
2026-05-05T03:36:12.123933,db,0.0041,1.2432,0,0,37890,31076,357,202,0,0,29,0,0,0,0,0,1
2026-05-05T03:36:12.123933,victim,0.0015,0.0443,0,0,13506,8162,146,40,0,0,1,0,0,0,0,0,1
2026-05-05T03:36:12.123933,redis,0.0106,0.0098,0,0,15942,4553,181,54,0,0,5,0,0,0,0,0,1
2026-05-05T03:36:12.123933,webserver,0.0012,0.044,0,0,12131,5292,128,28,0,0,1,0,0,0,0,0,1
2026-05-05T03:36:12.123933,jumpbox,0.0,0.2634,0,0,25124484,581029,15545,8441,0,0,1,0,0,0,0,0,1
2026-05-05T03:36:12.123933,postgres,0.002,0.1913,0,0,17420,8529,200,73,0,0,7,0,0,0,0,0,1
2026-05-05T03:36:12.123933,fileshare,0.0,0.0014,0,0,10289,264,107,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:36:12.123933,dns,0.0007,0.0439,0,0,10415,264,110,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:36:19.275988,postgres,0.0026,0.1914,0,0,17420,8529,200,73,0,0,7,0,0,0,0,0,1
2026-05-05T03:36:19.275988,redis,0.0075,0.009,0,0,15942,4553,181,54,0,0,5,0,0,0,0,0,1
2026-05-05T03:36:19.275988,fileshare,0.0,0.0014,0,0,10289,264,107,6,0,0,1,0,0,0,0,0,1
2026-05-05T03:36:19.275988,api,0.0014,0.1364,0,0,85734,350915,726,563,0,0,1,0,0,0,0,0,1
2026-05-05T03:36:19.275988,victim,0.0008,0.0443,0,0,13590,8246,148,42,0,0,1,0,0,0,0,0,1
2026-05-05T03:36:19.275988,db,0.0058,1.2436,0,0,38826,32274,366,208,0,0,29,0,0,0,0,0,1
2026-05-05T03:36:19.275988,webserver,0.0017,0.0442,0,0,12215,5376,130,30,0,0,1,0,0,0,0,0,1
